n_row,block_number,vault_addr,token0_symbol,token1_symbol,token0_amount,token1_amount,allowed_token,total_amount_in_token,total_supply_scaled,vault_token_ratio,amount_per_share,amount,shares,diff_ratio
22,41503710,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,59068.95763702974,3.5925362963895835,token0,65523.78631712271,51.45118161368998,1273.5137320867343,1276.2934834718421,6000000000000000000000,4701113088565239650,-2.7797513851078293
23,41532252,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,189360.77351893988,3.857317779063098,token0,196283.7247835739,153.8912763792347,1275.4701202157255,1275.981713696796,130711687670201935847466,102440094765544714321,-0.5115934810705767
24,41533608,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,263138.50077594834,4.537194246440789,token0,271272.7135407386,212.67878514175098,1275.5043403127147,1275.781225956985,75000000000000000000000,58787508762516266595,-0.2768856442703509
25,41613694,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,286015.2076252268,14.131330060336222,token0,311352.17444673047,243.97649732444552,1276.1564243324933,1278.0486882398136,40000000000000000000000,31297712182694545084,-1.8922639073202845
26,41644474,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,233594.98296736795,11.930604739235916,token0,254958.33936441704,199.69802307401912,1276.7193958145265,1277.4856099696851,3000000000000000000,2348363047370209,-0.7662141551586501
27,41649296,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,268191.5305793722,7.140972981575508,token0,281050.209297557,219.9794892888617,1277.6200645165673,1281.5906345162905,25992537155200836103188,20281466214842601402,-3.9705699997232387
28,41649952,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,275407.5420170622,7.936718826938838,token0,289681.97358829674,226.74593085027178,1277.5619500734672,1277.9338151991453,8647064479894812688066,6766441561410054533,-0.37186512567814134
29,41714735,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,257333.1858027921,19.21988971432904,token0,291563.654547567,228.31158259636302,1277.0427642430595,1277.4232871346449,2000000000000000000000,1565651746091265038,-0.38052289158531494
30,41938096,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,269369.5334945952,12.482516087218734,token0,292907.0731399414,227.96877409552974,1284.856113746523,1284.856113746609,10000000000000000000,7782972655856572,-8.594724931754172e-11
31,41983079,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,230809.06912356714,33.143469991922366,token0,292492.41630631476,228.04585740369677,1282.6035063137845,1284.3247436327254,99000000000000000000,77083308167043098,-1.7212373189408936
32,41983136,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,232898.61738137546,33.01859711519865,token0,294355.70861531777,229.49171954887007,1282.6419584722096,1284.3548094811042,1857000000000000000000,1445862145173304359,-1.7128510088946314
33,41983213,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,240547.28166279913,32.67033824472581,token0,301380.4903301055,234.94009253897306,1282.797189160513,1284.7872222983901,7000000000000000000000,5448372990102994106,-1.9900331378771625
34,41987269,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,259382.221772491,23.2823856095549,token0,303223.01728993055,235.91315615498831,1285.3162673586612,1288.7132756388407,1254000000000000000000,973063616015259298,-3.3970082801795343
0,39590712,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,0.01,0.0,token0,0.01,4.5645719690152e-05,219.07859198805636,219.07859198805636,10000000000000000,45645719690152,0.0
1,39596440,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,902.01,0.0,token0,902.01,4.080402451821748,221.05907705189372,221.05909920698224,902000000000000000000,4080356806102057881,-2.215508851577397e-05
2,39786201,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,1352.6746644201862,0.25854974692334887,token0,1410.8442157077702,6.31761770763898,223.31902324539848,223.49212875242765,500000000000000000000,2237215255817231294,-0.17310550702916316
3,39920989,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,1334.9458259496698,0.7589490289519172,token0,1507.41319328589,6.727762123419712,224.05863430255678,224.3112339463966,92000000000000000000,410144415780732274,-0.25259964383982947
4,40309088,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,16172.273684284735,0.18387534448745946,token0,16217.742524084986,71.53613580234615,226.7069969909263,226.71474961342247,14786000000000000000000,65218518094707176425,-0.0077526224961559365
5,40738564,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,12520.032328510533,15.868671627141907,token0,16380.99611130506,71.54157315536017,228.97170678273983,228.97170678277251,1245000000000000000,5437353014017328,-3.268496584496461e-11
6,40791721,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,14909.551210957861,11.74949648151618,token0,17803.95682826635,77.4993894261614,229.73028510410796,229.94004768454647,1369940557403800743772,5957816270801226131,-0.20976258043850748
7,40870158,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,16679.671251950713,4.7047890641188435,token0,17876.587815167553,77.51021995637818,230.6352352661143,230.8289575819416,2500000000000000000,10830530216784127,-0.19372231582730137
8,41027372,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20821.515780858706,16.099292749677865,token0,24734.676446199395,108.09792440687937,228.81731154335907,228.85012542630676,7000000000000000000000,30587704450501195326,-0.03281388294769272
9,41225614,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,26684.86010925753,6.592137730999002,token0,28407.13174106881,123.25275146959906,230.47868223919997,230.9495176365206,3500000000000000000000,15154827062719688011,-0.4708353973206272
10,41414734,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,24708.02890526665,9.397188284946605,token0,27145.29593177258,117.71077876203316,230.6101124914834,230.7965015442499,340000000000000000000,1473159245157851083,-0.18638905276651485
11,41655587,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20385.001711133573,27.414534541877856,token0,27406.248271575125,119.89513335024363,228.58516026263243,228.90056527389493,500000000000000000000,2184354588210458934,-0.31540501126249865
12,41675858,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20785.650450298985,29.892214108606048,token0,28004.30390280502,124.31726306007832,225.26480404633338,226.1353839929272,1000000000000000000000,4422129709834692852,-0.8705799465938071
13,41685374,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,21166.471150331206,28.360789086033556,token0,28066.16843956857,124.33941196539644,225.72222271229145,225.74479091334513,5000000000000000000,22148905318126745,-0.022568201053672965
0,33281606,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,0.0,1.75,token1,1.75,1.75,1.0,1.0,1750000000000000000,1750000000000000000,0.0
1,33346008,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,0.0,101.75009808558684,token1,101.75009808558684,101.75009808558684,1.0,1.0,100000098085586842106,100000098085586842106,0.0
2,33673290,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,0.0,300101.7500980856,token1,300101.7500980856,300101.7500980856,1.0000000000000002,1.0,300000000000000000000000,300000000000000000000000,2.220446049250313e-16
3,36766616,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,4108.104159438561,237715.11307937335,token1,326375.0446280529,300007.5003986217,1.0878896167409031,1.0880965468133867,6256988883103794234,5750398621729009903,-0.00020693007248362427
4,40921414,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,11274.502218609465,203998.09373970918,token1,279930.8658747007,300002.8217032606,0.9330941098666948,0.933094109866748,1000000000000000000,1071703260609807778,-5.3179682879545e-14
5,42030967,0x70Aa3c8e256c859e52c0B8C263f763D9051B95e1,ICHI,GOVI,6515.537374027119,242481.4388557304,token1,292805.7094024676,300003.33399404655,0.9760081846566352,0.976008184656673,500000000000000000,512290785938319982,-3.785860513971784e-14
0,39589945,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,0.0,0.02,token1,0.02,0.02,1.0,1.0,20000000000000000,20000000000000000,0.0
1,39596306,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,0.0,1194.02,token1,1194.02,1194.02,1.0,1.0,1194000000000000000000,1194000000000000000000,0.0
2,39786174,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,0.3576833670938499,1214.4672917477906,token1,1297.7649423542707,1293.6983220467093,1.0031434069583762,1.0032271605970635,100000000000000000000,99678322046709448698,-8.375363868728947e-05
3,40308725,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,0.3416498171828133,16377.208916847583,token1,16464.596551755254,16116.351022736199,1.0216082119660812,1.021612008712557,15143000000000000000000,14822652700689489548396,-3.796746475881463e-06
4,40738484,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.160170939118047,15560.998123417106,token1,16675.961255776194,16117.676123797948,1.0346380661635166,1.034638066163559,1371000000000000000,1325101061749711073,-4.241051954068098e-14
5,40870220,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,17.244510019106876,12214.62120627576,token1,16598.621635433796,16119.092595672058,1.0297491336386075,1.030729961311389,1460000000000000000,1416471874109931109,-0.0009808276727814036
6,41533423,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,3.8353594257135533,19540.70770023862,token1,20657.571052305957,19407.251736197228,1.0644253670279706,1.0644253670280066,3500000000000000000000,3288159140525170810836,-3.597122599785507e-14
7,41545064,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,3.8218138335870058,19545.448813329665,token1,20666.969786078796,19407.345641331085,1.064904504099991,1.064904504100027,100000000000000000,93905133854713196,-3.597122599785507e-14
8,41545712,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,3.821809211536372,19545.435170290682,token1,20666.954786687318,19407.331555561006,1.064904504131346,1.0649045041313823,10000000000000000,9390513385194823,-3.6193270602780103e-14
9,41674306,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.820360273290099,19282.750532513517,token1,20703.108750141342,19408.673716250338,1.0666936367118796,1.0666936367119253,1468924245004162202,1377081660983850577,-4.574118861455645e-14
10,41674725,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.8200183801746475,19282.850532513516,token1,20703.10800856425,19408.67295420875,1.0666936403848675,1.0666936403849132,1468111385144721546,1376319619394147521,-4.574118861455645e-14
11,41675421,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.819676700485172,19285.483171061092,token1,20705.639968422427,19411.046539749368,1.0666936440558228,1.066693644055869,4000000000000000000,3749905160014712640,-4.618527782440651e-14
12,41714985,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.825652137563588,19864.28064596857,token1,21310.286943299405,19942.924406721177,1.068563792786448,1.0685637927864935,600000000000000000000,561501338572758655057,-4.551914400963142e-14
13,41716964,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.823308735097001,20364.996644780746,token1,21811.602035858214,20410.813314677627,1.0686297356006516,1.0686297356006962,500000000000000000000,467888907956450360268,-4.463096558993129e-14
14,41797850,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.906263121461248,25376.70045633223,token1,26858.66969798034,25079.62747324526,1.0709357516028877,1.0709357516029248,5000000000000000000000,4668814158567628642991,-3.708144902248023e-14
15,41831604,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,4.9381571811102125,28371.12041621876,token1,29864.215744087585,27880.337649803903,1.0711568891023684,1.071156889102402,3000000000000000000000,2800710176558647798827,-3.352873534367973e-14
16,41983336,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,6.10696279852274,28276.647098532092,token1,30134.995965754886,28111.198910325216,1.071992555774145,1.0719925557741867,249000000000000000000,232277732395421045300,-4.1744385725905886e-14
17,41987137,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,6.096262053317458,28433.924221859204,token1,30295.520726320992,28254.824639570325,1.0722246948187644,1.0722312834157206,154000000000000000000,143625729245107115623,-6.588596956236259e-06
18,42060062,0xf461063819fFBC6e22704aDe1861B0dF3BaC9585,WETH,BAL,6.776985710981659,28273.85030421932,token1,30404.420439136178,28254.833932572303,1.0760785397533632,1.076078539753411,10000000000000000,9293001979475915,-4.773959005888173e-14
0,39589923,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,0.1,0.0,token0,0.1,0.000100471149030358,995.3106037414219,995.3106037414219,100000000000000000,100471149030358,0.0
1,39591492,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,200.1,0.0,token0,200.1,0.20050098383317708,998.0000904458867,998.00143882477,200000000000000000000,200400512684146718,-0.0013483788833354993
2,39596192,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,4368.1,0.0,token0,4368.1,4.376018165561609,998.1905546864674,998.199700443977,4168000000000000000000,4175517181728431887,-0.009145757509600116
3,39786186,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,5647.522449637318,0.250725110933147,token0,5920.298815754087,5.860573886495495,1010.1909694196016,1010.4033003600555,1500000000000000000000,1484555720933886083,-0.21233094045385315
4,39918740,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,5575.6151911399875,0.4360572339740184,token0,6050.213418815771,5.965232068362214,1014.2461097036397,1014.246109703701,106149153806981883497,104658181866718724,-6.127720553195104e-11
5,40017232,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,6230.736264195267,0.5782595248388298,token0,6836.5786010479005,6.751654113446912,1012.5783232040649,1013.3534059668733,1000000000000000000000,986822557768844302,-0.775082762808438
6,40302770,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,7895.446568128887,0.6685443029143103,token0,8751.548665223232,8.200630674869604,1067.1799538591447,1070.6072876913981,1663332678576198542904,1553634743289411413,-3.427333832253453
7,40309033,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,87482.85648660548,0.2602636031266032,token0,87823.44698307778,82.13628418944886,1069.2405658443397,1069.2405658443429,79055000000000000000000,73935653514579258411,-3.183231456205249e-12
8,41037926,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,76765.17310656082,9.75831432282423,token0,92666.3734289807,82.96080188966081,1116.9898472320513,1116.9898472322075,920977900000000000000,824517700211952558,-1.5620571502950042e-10
9,41387583,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,82079.71043859348,3.7371705869190786,token0,88526.61996902314,78.4482198608411,1128.4720051781935,1132.3497939324386,9872218566131742545,8718347121208349,-3.8777887542451026
10,42078750,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,38335.3262600199,35.10917558601271,token0,98502.98121739269,78.14142565349998,1260.5731261441442,1260.9512331301466,26766212844113623320,21227000807691825,-0.37810698600242176
11,42176456,0xf3De925524cE6bBa606107CFCB2A7A6259CD01EA,GHST,WETH,40467.95064743759,33.30911845623777,token0,96549.36584800007,77.3724317856822,1247.8522856233478,1247.8522856239417,4492578475176965529287,3600248624724536678,-5.939000402577221e-10
0,28936150,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,5042.621652,token1,5042.621652,5.042621652e-09,1.0,1.0,5042621652,5042621652,0.0
1,28941155,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,45037.526166,token1,45037.526166,4.5037526166e-08,1.0,1.0,39994904514,39994904514,0.0
2,29050863,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,46735.376568,token1,46735.376568,4.6735376568e-08,1.0,1.0,1697850402,1697850402,0.0
3,29050952,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,45139.39719,token1,45139.39719,4.513939719e-08,1.0,1.0,101871024,101871024,0.0
4,29095385,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,45545.989585,token1,45545.989585,4.5545989585e-08,1.0,1.0,406592395,406592395,0.0
5,29137870,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,45729.675968,token1,45729.675968,4.5729675968e-08,1.0,1.0,183686383,183686383,0.0
6,29248991,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,0.0,45453.267474,token1,45453.267474,4.5453267474e-08,1.0,1.0,130183901,130183901,0.0
7,29298625,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,506.4433182600649,41420.667309,token1,46637.77497512017,4.5850458995e-08,1.017171387100095,1.0171713861938156,404011850,397191521,9.062792738490089e-10
8,29304226,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,503.2175211975864,51163.402187,token1,56422.46351988281,5.5378732393e-08,1.0188471473033345,1.0188471394027898,9707854095,9528273398,7.900544662930997e-09
9,29304279,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,503.2175211975864,101385.367376,token1,106644.42870888281,1.04671666776e-07,1.0188471435837987,1.0188471394050422,50221965189,49292934383,4.178756451977961e-09
10,29320426,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,500.51020311207816,101518.878419,token1,106812.26074206768,1.04774688657e-07,1.0194471786190467,1.0194471793812423,105025366,103021881,-7.621956399361807e-10
11,29375783,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,513.3294788316484,101482.488494,token1,106874.11811416622,1.04869439237e-07,1.0191159492388984,1.0193426515691164,606472163,594963982,-0.00022670233021804265
12,29465755,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,1700.4797413773263,89611.700428,token1,106761.68893721094,1.05082375079e-07,1.0159809278858463,1.0160135652503255,216345704,212935842,-3.2637364479226605e-05
13,29547964,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,44.706416862478626,1073.000467,token1,1403.8023385522706,1.495315193e-09,0.9388002911519074,0.9388002890233962,454951917,484609903,2.1285112561386654e-09
14,31290999,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,70.7283764451235,41410.24028,token1,41774.42731235191,3.6197877342e-08,1.1540573751787786,1.1540573739541473,40820000000,35370858435,1.224631285268174e-09
15,32743762,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3206.5465865809215,26662.400645,token1,43773.262322942464,3.6198051213e-08,1.2092712412988118,1.2092758424349086,210258,173871,-4.601136096793468e-06
16,32900710,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,2963.604246059509,28875.86035,token1,45237.23573815625,3.6197918164e-08,1.2497192665390946,1.2497427857527803,51017,40822,-2.351921368570764e-05
17,33450812,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3527.8786713026707,26123.736359,token1,44715.45582705296,3.6221767189e-08,1.2344912823754322,1.2344912213392372,29441412,23849025,6.103619498709634e-08
18,33651563,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3427.924827730463,26792.462,token1,44902.64706845248,3.6334107401e-08,1.2358263428047405,1.2358262805819147,1000000000,809175218,6.222282578072225e-08
19,33671268,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3469.961597380059,26621.472127,token1,44742.32787480937,3.6371757472e-08,1.2301392889593876,1.2301392738409445,46314831,37650071,1.511844316404165e-08
20,33723799,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3373.743646389549,28341.575476,token1,46445.73358252298,3.7172091324e-08,1.2494786257165869,1.2494785738489542,1000000000,800333852,5.186763263331784e-08
21,33805077,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3403.572620264554,29194.765753,token1,47393.362149432825,3.7973140076e-08,1.2480759308969196,1.2483634703921243,1000000000,801048752,-0.0002875394952046584
22,33945241,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3278.852416875229,31879.912435,token1,49689.04734312711,3.9565560972e-08,1.2558661149349395,1.2558660621846047,1999867360,1592420896,5.27503347669267e-08
23,34005887,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3205.36398929683,33293.664441,token1,50866.30576947995,4.0362636156e-08,1.2602324975228,1.2602324349869611,1004500000,797075184,6.25358389516606e-08
24,34147055,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3214.3260538717823,35217.932549,token1,52822.094167127274,4.1922856995e-08,1.2599831679751021,1.2599831260169445,1965851930,1560220839,4.1958157614985225e-08
25,34189020,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3271.876556838832,37901.800395,token1,55696.16230290958,4.4302025346e-08,1.2571922359738874,1.257915793870612,2992793445,2379168351,-0.0007235578967246248
26,34515941,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3136.1927978567073,39698.44317,token1,57010.908892740365,4.5092762406e-08,1.2643028692594478,1.264302849293544,999731118,790737060,1.9965903819141317e-08
27,34847397,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,1602.7393407114257,48838.707078,token1,58402.91302591282,4.5164856345e-08,1.293105253779432,1.2931052359339112,93225050,72093939,1.784552083883284e-08
28,36424941,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3054.5831895792594,39091.753985,token1,54321.72801946067,4.4390135821e-08,1.223734215153319,1.2237341623693647,149677390,122312014,5.278395431851379e-08
29,38088867,0x711901e4b9136119Fb047ABe8c43D49339f161c3,ICHI,USDC,3001.746433866329,43337.336627,token1,56069.414968975834,4.4275741704e-08,1.2663687340083647,1.2675789932085626,57760999,45567968,-0.0012102592001979051
