n_row,block_number,vault_addr,token0_symbol,token1_symbol,token0_amount,token1_amount,allowed_token,total_amount_in_token,total_supply_scaled,vault_token_ratio,amount_per_share,amount,shares,diff_ratio
22,41503710,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,59068.95763702974,3.5925362963895835,token0,65523.78631712271,51.45118161368998,1273.5137320867343,1276.2934834718421,6000000000000000000000,4701113088565239650,-2.7797513851078293
23,41532252,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,189360.77351893988,3.857317779063098,token0,196283.7247835739,153.8912763792347,1275.4701202157255,1275.981713696796,130711687670201935847466,102440094765544714321,-0.5115934810705767
24,41533608,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,263138.50077594834,4.537194246440789,token0,271272.7135407386,212.67878514175098,1275.5043403127147,1275.781225956985,75000000000000000000000,58787508762516266595,-0.2768856442703509
25,41613694,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,286015.2076252268,14.131330060336222,token0,311352.17444673047,243.97649732444552,1276.1564243324933,1278.0486882398136,40000000000000000000000,31297712182694545084,-1.8922639073202845
26,41644474,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,233594.98296736795,11.930604739235916,token0,254958.33936441704,199.69802307401912,1276.7193958145265,1277.4856099696851,3000000000000000000,2348363047370209,-0.7662141551586501
27,41649296,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,268191.5305793722,7.140972981575508,token0,281050.209297557,219.9794892888617,1277.6200645165673,1281.5906345162905,25992537155200836103188,20281466214842601402,-3.9705699997232387
28,41649952,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,275407.5420170622,7.936718826938838,token0,289681.97358829674,226.74593085027178,1277.5619500734672,1277.9338151991453,8647064479894812688066,6766441561410054533,-0.37186512567814134
29,41714735,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,257333.1858027921,19.21988971432904,token0,291563.654547567,228.31158259636302,1277.0427642430595,1277.4232871346449,2000000000000000000000,1565651746091265038,-0.38052289158531494
30,41938096,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,269369.5334945952,12.482516087218734,token0,292907.0731399414,227.96877409552974,1284.856113746523,1284.856113746609,10000000000000000000,7782972655856572,-8.594724931754172e-11
31,41983079,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,230809.06912356714,33.143469991922366,token0,292492.41630631476,228.04585740369677,1282.6035063137845,1284.3247436327254,99000000000000000000,77083308167043098,-1.7212373189408936
32,41983136,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,232898.61738137546,33.01859711519865,token0,294355.70861531777,229.49171954887007,1282.6419584722096,1284.3548094811042,1857000000000000000000,1445862145173304359,-1.7128510088946314
33,41983213,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,240547.28166279913,32.67033824472581,token0,301380.4903301055,234.94009253897306,1282.797189160513,1284.7872222983901,7000000000000000000000,5448372990102994106,-1.9900331378771625
34,41987269,0x9ff3C1390300918B40714fD464A39699dDd9Fe00,WMATIC,WETH,259382.221772491,23.2823856095549,token0,303223.01728993055,235.91315615498831,1285.3162673586612,1288.7132756388407,1254000000000000000000,973063616015259298,-3.3970082801795343
0,39590712,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,0.01,0.0,token0,0.01,4.5645719690152e-05,219.07859198805636,219.07859198805636,10000000000000000,45645719690152,0.0
1,39596440,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,902.01,0.0,token0,902.01,4.080402451821748,221.05907705189372,221.05909920698224,902000000000000000000,4080356806102057881,-2.215508851577397e-05
2,39786201,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,1352.6746644201862,0.25854974692334887,token0,1410.8442157077702,6.31761770763898,223.31902324539848,223.49212875242765,500000000000000000000,2237215255817231294,-0.17310550702916316
3,39920989,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,1334.9458259496698,0.7589490289519172,token0,1507.41319328589,6.727762123419712,224.05863430255678,224.3112339463966,92000000000000000000,410144415780732274,-0.25259964383982947
4,40309088,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,16172.273684284735,0.18387534448745946,token0,16217.742524084986,71.53613580234615,226.7069969909263,226.71474961342247,14786000000000000000000,65218518094707176425,-0.0077526224961559365
5,40738564,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,12520.032328510533,15.868671627141907,token0,16380.99611130506,71.54157315536017,228.97170678273983,228.97170678277251,1245000000000000000,5437353014017328,-3.268496584496461e-11
6,40791721,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,14909.551210957861,11.74949648151618,token0,17803.95682826635,77.4993894261614,229.73028510410796,229.94004768454647,1369940557403800743772,5957816270801226131,-0.20976258043850748
7,40870158,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,16679.671251950713,4.7047890641188435,token0,17876.587815167553,77.51021995637818,230.6352352661143,230.8289575819416,2500000000000000000,10830530216784127,-0.19372231582730137
8,41027372,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20821.515780858706,16.099292749677865,token0,24734.676446199395,108.09792440687937,228.81731154335907,228.85012542630676,7000000000000000000000,30587704450501195326,-0.03281388294769272
9,41225614,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,26684.86010925753,6.592137730999002,token0,28407.13174106881,123.25275146959906,230.47868223919997,230.9495176365206,3500000000000000000000,15154827062719688011,-0.4708353973206272
10,41414734,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,24708.02890526665,9.397188284946605,token0,27145.29593177258,117.71077876203316,230.6101124914834,230.7965015442499,340000000000000000000,1473159245157851083,-0.18638905276651485
11,41655587,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20385.001711133573,27.414534541877856,token0,27406.248271575125,119.89513335024363,228.58516026263243,228.90056527389493,500000000000000000000,2184354588210458934,-0.31540501126249865
12,41675858,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,20785.650450298985,29.892214108606048,token0,28004.30390280502,124.31726306007832,225.26480404633338,226.1353839929272,1000000000000000000000,4422129709834692852,-0.8705799465938071
13,41685374,0x692437de2cAe5addd26CCF6650CaD722d914d974,LINK,WETH,21166.471150331206,28.360789086033556,token0,28066.16843956857,124.33941196539644,225.72222271229145,225.74479091334513,5000000000000000000,22148905318126745,-0.022568201053672965
